               Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy_0 | MAE_energy_0_grad | GPU Memory (MB)
2022-05-31 17:59:07 |   236 |     1.000e-04 |     0.8120 |          0.9744 |       1.5108 |            0.6724 |            3437
2022-05-31 18:08:11 |   237 |     1.000e-04 |     0.8184 |          1.0050 |       1.6950 |            0.6661 |            3437
2022-05-31 18:13:56 |   238 |     1.000e-04 |     0.8112 |          0.9341 |       1.3467 |            0.6651 |            3437
2022-05-31 18:23:39 |   239 |     1.000e-04 |     0.8105 |          1.0038 |       1.7111 |            0.6625 |            3437
2022-05-31 18:26:58 |   240 |     1.000e-04 |     0.8129 |          0.9525 |       1.4858 |            0.6566 |            3437
2022-05-31 18:30:17 |   241 |     1.000e-04 |     0.8028 |          0.9271 |       1.4386 |            0.6402 |            3437
2022-05-31 18:33:35 |   242 |     1.000e-04 |     0.8058 |          0.9701 |       1.4096 |            0.6896 |            3437
2022-05-31 18:36:54 |   243 |     1.000e-04 |     0.8071 |          0.9759 |       1.5572 |            0.6646 |            3437
2022-05-31 18:40:13 |   244 |     1.000e-04 |     0.8046 |          0.9787 |       1.5483 |            0.6698 |            3437
2022-05-31 18:43:32 |   245 |     1.000e-04 |     0.8054 |          0.9535 |       1.3008 |            0.6945 |            3437
2022-05-31 18:46:50 |   246 |     1.000e-04 |     0.8040 |          0.9227 |       1.3616 |            0.6521 |            3437
2022-05-31 18:50:08 |   247 |     1.000e-04 |     0.7951 |          0.9518 |       1.5143 |            0.6499 |            3437
2022-05-31 18:53:25 |   248 |     1.000e-04 |     0.8045 |          1.1733 |       2.4520 |            0.6837 |            3437
2022-05-31 18:56:43 |   249 |     1.000e-04 |     0.7944 |          0.9411 |       1.3806 |            0.6654 |            3437
2022-05-31 19:00:02 |   250 |     1.000e-04 |     0.7997 |          0.9325 |       1.2622 |            0.6808 |            3437
2022-05-31 19:03:20 |   251 |     1.000e-04 |     0.7913 |          0.9583 |       1.3862 |            0.6819 |            3437
2022-05-31 19:06:39 |   252 |     1.000e-04 |     0.7967 |          0.9485 |       1.4731 |            0.6555 |            3437
2022-05-31 19:09:58 |   253 |     1.000e-04 |     0.7992 |          0.9697 |       1.4753 |            0.6754 |            3437
2022-05-31 19:13:18 |   254 |     1.000e-04 |     0.7922 |          1.0667 |       2.0120 |            0.6648 |            3437
2022-05-31 19:16:36 |   255 |     1.000e-04 |     0.7892 |          0.9159 |       1.2978 |            0.6573 |            3437
2022-05-31 19:19:55 |   256 |     1.000e-04 |     0.7907 |          0.9877 |       1.6426 |            0.6602 |            3437
2022-05-31 19:23:13 |   257 |     1.000e-04 |     0.7873 |          1.0534 |       1.9648 |            0.6597 |            3437
2022-05-31 19:26:31 |   258 |     1.000e-04 |     0.7905 |          0.9365 |       1.2985 |            0.6772 |            3437
2022-05-31 19:29:50 |   259 |     1.000e-04 |     0.7834 |          0.9439 |       1.3887 |            0.6673 |            3437
2022-05-31 19:33:08 |   260 |     1.000e-04 |     0.7882 |          0.9442 |       1.4085 |            0.6624 |            3437
2022-05-31 19:36:26 |   261 |     1.000e-04 |     0.7790 |          0.9230 |       1.2617 |            0.6712 |            3437
2022-05-31 19:39:45 |   262 |     1.000e-04 |     0.7903 |          0.9115 |       1.3238 |            0.6471 |            3437
2022-05-31 19:43:03 |   263 |     1.000e-04 |     0.7887 |          0.9439 |       1.3933 |            0.6652 |            3437
2022-05-31 19:46:21 |   264 |     1.000e-04 |     0.7856 |          0.8892 |       1.2088 |            0.6480 |            3437
2022-05-31 19:49:39 |   265 |     1.000e-04 |     0.7806 |          0.9334 |       1.3845 |            0.6567 |            3437
2022-05-31 19:52:58 |   266 |     1.000e-04 |     0.7838 |          0.9887 |       1.6991 |            0.6489 |            3437
2022-05-31 19:56:16 |   267 |     1.000e-04 |     0.7784 |          0.9023 |       1.1581 |            0.6718 |            3437
2022-05-31 19:59:35 |   268 |     1.000e-04 |     0.7867 |          0.9152 |       1.3296 |            0.6505 |            3437
2022-05-31 20:02:53 |   269 |     1.000e-04 |     0.7747 |          0.9057 |       1.2978 |            0.6471 |            3437
2022-05-31 20:06:11 |   270 |     1.000e-04 |     0.7829 |          0.8991 |       1.2398 |            0.6516 |            3437
2022-05-31 20:09:29 |   271 |     1.000e-04 |     0.7748 |          0.9490 |       1.4883 |            0.6529 |            3437
2022-05-31 20:12:48 |   272 |     1.000e-04 |     0.7778 |          0.9022 |       1.2993 |            0.6432 |            3437
2022-05-31 20:16:06 |   273 |     1.000e-04 |     0.7755 |          0.9153 |       1.3441 |            0.6476 |            3437
2022-05-31 20:19:24 |   274 |     1.000e-04 |     0.7790 |          0.9855 |       1.6232 |            0.6615 |            3437
2022-05-31 20:22:42 |   275 |     1.000e-04 |     0.7728 |          0.9228 |       1.4434 |            0.6340 |            3437
2022-05-31 20:26:00 |   276 |     1.000e-04 |     0.7744 |          0.9048 |       1.3650 |            0.6326 |            3437
2022-05-31 20:29:19 |   277 |     1.000e-04 |     0.7677 |          0.9698 |       1.5960 |            0.6518 |            3437
2022-05-31 20:32:37 |   278 |     1.000e-04 |     0.7630 |          0.9370 |       1.4863 |            0.6391 |            3437
2022-05-31 20:35:56 |   279 |     1.000e-04 |     0.7688 |          0.9424 |       1.4835 |            0.6468 |            3437
2022-05-31 20:39:15 |   280 |     1.000e-04 |     0.7687 |          0.9294 |       1.3299 |            0.6633 |            3437
2022-05-31 20:42:33 |   281 |     1.000e-04 |     0.7611 |          0.9505 |       1.4146 |            0.6678 |            3437
2022-05-31 20:45:51 |   282 |     1.000e-04 |     0.7753 |          0.9300 |       1.3620 |            0.6588 |            3437
2022-05-31 20:49:09 |   283 |     1.000e-04 |     0.7621 |          0.9452 |       1.3628 |            0.6736 |            3437
2022-05-31 20:52:28 |   284 |     1.000e-04 |     0.7706 |          0.9272 |       1.3707 |            0.6541 |            3437
2022-05-31 20:55:47 |   285 |     1.000e-04 |     0.7712 |          0.8873 |       1.2421 |            0.6395 |            3437
2022-05-31 20:59:06 |   286 |     1.000e-04 |     0.7557 |          0.9162 |       1.3117 |            0.6547 |            3437
2022-05-31 21:02:25 |   287 |     1.000e-04 |     0.7630 |          0.9555 |       1.5426 |            0.6475 |            3437
2022-05-31 21:05:43 |   288 |     1.000e-04 |     0.7630 |          0.9044 |       1.2969 |            0.6456 |            3437
2022-05-31 21:09:02 |   289 |     1.000e-04 |     0.7723 |          0.8863 |       1.2326 |            0.6409 |            3437
2022-05-31 21:12:20 |   290 |     1.000e-04 |     0.7606 |          0.8556 |       1.1388 |            0.6290 |            3437
2022-05-31 21:15:38 |   291 |     1.000e-04 |     0.7606 |          0.9115 |       1.3298 |            0.6466 |            3437
2022-05-31 21:18:56 |   292 |     1.000e-04 |     0.7577 |          0.9488 |       1.5329 |            0.6427 |            3437
2022-05-31 21:22:14 |   293 |     1.000e-04 |     0.7577 |          0.9251 |       1.3685 |            0.6524 |            3437
2022-05-31 21:25:33 |   294 |     1.000e-04 |     0.7622 |          0.9452 |       1.4418 |            0.6578 |            3437
2022-05-31 21:28:51 |   295 |     1.000e-04 |     0.7557 |          0.9756 |       1.6075 |            0.6552 |            3437
2022-05-31 21:32:10 |   296 |     1.000e-04 |     0.7727 |          0.9124 |       1.3834 |            0.6370 |            3437
2022-05-31 21:35:29 |   297 |     1.000e-04 |     0.7551 |          0.8990 |       1.3237 |            0.6350 |            3437
2022-05-31 21:38:47 |   298 |     1.000e-04 |     0.7572 |          0.9077 |       1.2462 |            0.6590 |            3437
2022-05-31 21:42:07 |   299 |     1.000e-04 |     0.7617 |          0.9502 |       1.5047 |            0.6500 |            3437
2022-05-31 21:45:25 |   300 |     1.000e-04 |     0.7563 |          0.9669 |       1.5709 |            0.6537 |            3437
2022-05-31 21:48:43 |   301 |     1.000e-04 |     0.7549 |          0.9588 |       1.4302 |            0.6733 |            3437
2022-05-31 21:52:01 |   302 |     1.000e-04 |     0.7657 |          0.9295 |       1.4967 |            0.6313 |            3437
2022-05-31 21:55:19 |   303 |     1.000e-04 |     0.7486 |          0.9069 |       1.2793 |            0.6512 |            3437
2022-05-31 21:58:37 |   304 |     1.000e-04 |     0.7548 |          0.8685 |       1.1355 |            0.6422 |            3437
2022-05-31 22:01:56 |   305 |     1.000e-04 |     0.7505 |          0.9153 |       1.2926 |            0.6570 |            3437
2022-05-31 22:05:14 |   306 |     1.000e-04 |     0.7510 |          0.8903 |       1.3102 |            0.6286 |            3437
2022-05-31 22:08:33 |   307 |     1.000e-04 |     0.7576 |          1.1671 |       2.6209 |            0.6428 |            3437
2022-05-31 22:11:51 |   308 |     1.000e-04 |     0.7592 |          0.8955 |       1.2640 |            0.6431 |            3437
2022-05-31 22:15:10 |   309 |     1.000e-04 |     0.7453 |          0.9152 |       1.3590 |            0.6450 |            3437
2022-05-31 22:18:28 |   310 |     1.000e-04 |     0.7449 |          0.8858 |       1.2263 |            0.6420 |            3437
2022-05-31 22:21:46 |   311 |     1.000e-04 |     0.7487 |          0.9188 |       1.3991 |            0.6395 |            3437
2022-05-31 22:25:05 |   312 |     1.000e-04 |     0.7471 |          0.8547 |       1.1895 |            0.6180 |            3437
2022-05-31 22:28:23 |   313 |     1.000e-04 |     0.7437 |          0.9212 |       1.2988 |            0.6623 |            3437
2022-05-31 22:31:43 |   314 |     1.000e-04 |     0.7486 |          0.9388 |       1.3872 |            0.6625 |            3437
2022-05-31 22:35:02 |   315 |     1.000e-04 |     0.7456 |          0.8739 |       1.2363 |            0.6272 |            3437
2022-05-31 22:38:20 |   316 |     1.000e-04 |     0.7511 |          0.9416 |       1.4632 |            0.6495 |            3437
2022-05-31 22:41:38 |   317 |     1.000e-04 |     0.7451 |          0.8623 |       1.1987 |            0.6242 |            3437
2022-05-31 22:44:56 |   318 |     1.000e-04 |     0.7489 |          0.9057 |       1.2173 |            0.6631 |            3437
2022-05-31 22:48:16 |   319 |     1.000e-04 |     0.7443 |          0.9955 |       1.7695 |            0.6417 |            3437
2022-05-31 22:51:35 |   320 |     1.000e-04 |     0.7482 |          0.9232 |       1.3637 |            0.6510 |            3437
2022-05-31 22:54:53 |   321 |     1.000e-04 |     0.7507 |          0.9280 |       1.4580 |            0.6380 |            3437
2022-05-31 22:58:12 |   322 |     1.000e-04 |     0.7381 |          0.8815 |       1.2853 |            0.6253 |            3437
2022-05-31 23:01:30 |   323 |     1.000e-04 |     0.7406 |          0.8900 |       1.3457 |            0.6225 |            3437
2022-05-31 23:04:48 |   324 |     1.000e-04 |     0.7387 |          0.9127 |       1.4126 |            0.6302 |            3437
2022-05-31 23:08:07 |   325 |     1.000e-04 |     0.7460 |          0.9455 |       1.4742 |            0.6509 |            3437
2022-05-31 23:11:26 |   326 |     1.000e-04 |     0.7404 |          0.9187 |       1.3132 |            0.6559 |            3437
2022-05-31 23:14:44 |   327 |     1.000e-04 |     0.7458 |          0.9134 |       1.3727 |            0.6397 |            3437
2022-05-31 23:18:03 |   328 |     1.000e-04 |     0.7337 |          0.8888 |       1.2486 |            0.6404 |            3437
2022-05-31 23:21:21 |   329 |     1.000e-04 |     0.7449 |          0.9129 |       1.3563 |            0.6422 |            3437
2022-05-31 23:24:39 |   330 |     1.000e-04 |     0.7420 |          0.9539 |       1.5453 |            0.6464 |            3437
2022-05-31 23:27:58 |   331 |     1.000e-04 |     0.7307 |          0.8932 |       1.2882 |            0.6364 |            3437
2022-05-31 23:31:16 |   332 |     1.000e-04 |     0.7366 |          0.9118 |       1.3338 |            0.6460 |            3437
2022-05-31 23:34:35 |   333 |     1.000e-04 |     0.7324 |          0.8795 |       1.2144 |            0.6379 |            3437
2022-05-31 23:37:54 |   334 |     1.000e-04 |     0.7398 |          0.8527 |       1.1187 |            0.6305 |            3437
2022-05-31 23:41:13 |   335 |     1.000e-04 |     0.7351 |          0.9169 |       1.3683 |            0.6437 |            3437
2022-05-31 23:44:31 |   336 |     1.000e-04 |     0.7306 |          0.8362 |       1.1199 |            0.6134 |            3437
2022-05-31 23:47:50 |   337 |     1.000e-04 |     0.7360 |          0.8852 |       1.2091 |            0.6430 |            3437
2022-05-31 23:51:08 |   338 |     1.000e-04 |     0.7326 |          0.8881 |       1.1835 |            0.6530 |            3437
2022-05-31 23:54:28 |   339 |     1.000e-04 |     0.7352 |          0.8593 |       1.1789 |            0.6239 |            3437
2022-05-31 23:57:46 |   340 |     1.000e-04 |     0.7298 |          0.9363 |       1.4910 |            0.6391 |            3437
2022-06-01 00:01:04 |   341 |     1.000e-04 |     0.7275 |          0.8946 |       1.3317 |            0.6288 |            3437
2022-06-01 00:04:22 |   342 |     1.000e-04 |     0.7323 |          0.8606 |       1.0907 |            0.6430 |            3437
2022-06-01 00:07:41 |   343 |     1.000e-04 |     0.7318 |          0.9118 |       1.3597 |            0.6407 |            3437
2022-06-01 00:10:59 |   344 |     1.000e-04 |     0.7314 |          0.9207 |       1.4619 |            0.6299 |            3437
2022-06-01 00:14:18 |   345 |     1.000e-04 |     0.7261 |          0.8789 |       1.2848 |            0.6233 |            3437
2022-06-01 00:17:36 |   346 |     1.000e-04 |     0.7369 |          0.8389 |       1.0845 |            0.6231 |            3437
2022-06-01 00:20:55 |   347 |     1.000e-04 |     0.7281 |          0.8925 |       1.1659 |            0.6597 |            3437
2022-06-01 00:24:13 |   348 |     1.000e-04 |     0.7282 |          0.8903 |       1.2684 |            0.6374 |            3437
2022-06-01 00:27:32 |   349 |     1.000e-04 |     0.7266 |          0.8562 |       1.1858 |            0.6203 |            3437
2022-06-01 00:30:51 |   350 |     1.000e-04 |     0.7264 |          0.8928 |       1.2586 |            0.6419 |            3437
2022-06-01 00:34:10 |   351 |     1.000e-04 |     0.7244 |          0.8501 |       1.1707 |            0.6168 |            3437
2022-06-01 00:37:28 |   352 |     1.000e-04 |     0.7275 |          0.8766 |       1.1430 |            0.6490 |            3437
2022-06-01 00:40:47 |   353 |     1.000e-04 |     0.7213 |          0.8970 |       1.2507 |            0.6471 |            3437
2022-06-01 00:44:05 |   354 |     1.000e-04 |     0.7250 |          0.8628 |       1.1306 |            0.6376 |            3437
2022-06-01 00:47:24 |   355 |     1.000e-04 |     0.7301 |          1.0247 |       1.7895 |            0.6675 |            3437
2022-06-01 00:50:42 |   356 |     1.000e-04 |     0.7268 |          0.8763 |       1.0914 |            0.6585 |            3437
2022-06-01 00:54:00 |   357 |     1.000e-04 |     0.7155 |          0.9377 |       1.6161 |            0.6149 |            3437
2022-06-01 00:57:19 |   358 |     1.000e-04 |     0.7227 |          0.8884 |       1.3250 |            0.6247 |            3437
2022-06-01 01:00:39 |   359 |     1.000e-04 |     0.7258 |          0.8560 |       1.1968 |            0.6178 |            3437
2022-06-01 01:03:57 |   360 |     1.000e-04 |     0.7183 |          0.8564 |       1.2066 |            0.6155 |            3437
2022-06-01 01:07:15 |   361 |     1.000e-04 |     0.7253 |          0.9868 |       1.7254 |            0.6417 |            3437
2022-06-01 01:10:34 |   362 |     1.000e-04 |     0.7156 |          0.9021 |       1.3363 |            0.6349 |            3437
2022-06-01 01:13:52 |   363 |     1.000e-04 |     0.7203 |          0.8722 |       1.2236 |            0.6280 |            3437
2022-06-01 01:17:11 |   364 |     1.000e-04 |     0.7151 |          0.8809 |       1.2708 |            0.6270 |            3437
2022-06-01 01:20:30 |   365 |     1.000e-04 |     0.7251 |          0.8629 |       1.1656 |            0.6306 |            3437
2022-06-01 01:23:48 |   366 |     1.000e-04 |     0.7260 |          0.8848 |       1.1778 |            0.6500 |            3437
2022-06-01 01:27:07 |   367 |     1.000e-04 |     0.7167 |          0.9153 |       1.1950 |            0.6770 |            3437
2022-06-01 01:30:25 |   368 |     1.000e-04 |     0.7201 |          0.8791 |       1.2490 |            0.6298 |            3437
2022-06-01 01:33:44 |   369 |     1.000e-04 |     0.7182 |          0.9562 |       1.6702 |            0.6232 |            3437
2022-06-01 01:37:02 |   370 |     1.000e-04 |     0.7179 |          0.8927 |       1.3588 |            0.6220 |            3437
2022-06-01 01:40:20 |   371 |     1.000e-04 |     0.7192 |          0.9191 |       1.2677 |            0.6664 |            3437
2022-06-01 01:43:39 |   372 |     1.000e-04 |     0.7190 |          0.8991 |       1.2871 |            0.6423 |            3437
2022-06-01 01:46:58 |   373 |     1.000e-04 |     0.7165 |          0.8626 |       1.1797 |            0.6273 |            3437
2022-06-01 01:50:17 |   374 |     1.000e-04 |     0.7190 |          0.8915 |       1.2490 |            0.6422 |            3437
2022-06-01 01:53:35 |   375 |     1.000e-04 |     0.7240 |          0.8587 |       1.1189 |            0.6349 |            3437
2022-06-01 01:56:53 |   376 |     1.000e-04 |     0.7175 |          0.8615 |       1.1718 |            0.6281 |            3437
2022-06-01 02:00:11 |   377 |     1.000e-04 |     0.7115 |          0.8578 |       1.1118 |            0.6363 |            3437
2022-06-01 02:03:29 |   378 |     1.000e-04 |     0.7085 |          0.8924 |       1.3095 |            0.6314 |            3437
2022-06-01 02:06:48 |   379 |     1.000e-04 |     0.7134 |          0.8817 |       1.2815 |            0.6258 |            3437
2022-06-01 02:10:06 |   380 |     1.000e-04 |     0.7131 |          0.9160 |       1.4328 |            0.6296 |            3437
2022-06-01 02:13:24 |   381 |     1.000e-04 |     0.7065 |          0.8833 |       1.2213 |            0.6390 |            3437
2022-06-01 02:16:42 |   382 |     1.000e-04 |     0.7188 |          0.8276 |       1.0171 |            0.6246 |            3437
2022-06-01 02:20:01 |   383 |     1.000e-04 |     0.7041 |          0.8742 |       1.2510 |            0.6242 |            3437
2022-06-01 02:23:20 |   384 |     1.000e-04 |     0.7140 |          0.9192 |       1.3863 |            0.6417 |            3437
2022-06-01 02:26:38 |   385 |     1.000e-04 |     0.7036 |          0.9258 |       1.4905 |            0.6282 |            3437
2022-06-01 02:29:56 |   386 |     1.000e-04 |     0.7174 |          0.9396 |       1.4988 |            0.6396 |            3437
2022-06-01 02:33:14 |   387 |     1.000e-04 |     0.7042 |          0.8917 |       1.3144 |            0.6290 |            3437
2022-06-01 02:36:32 |   388 |     1.000e-04 |     0.7085 |          0.8632 |       1.1214 |            0.6397 |            3437
2022-06-01 02:39:51 |   389 |     1.000e-04 |     0.7028 |          0.9062 |       1.4358 |            0.6192 |            3437
2022-06-01 02:43:09 |   390 |     1.000e-04 |     0.7103 |          0.9058 |       1.3068 |            0.6456 |            3437
2022-06-01 02:46:27 |   391 |     1.000e-04 |     0.7157 |          0.8725 |       1.2339 |            0.6268 |            3437
2022-06-01 02:49:46 |   392 |     1.000e-04 |     0.7069 |          0.8239 |       1.0329 |            0.6177 |            3437
2022-06-01 02:53:05 |   393 |     1.000e-04 |     0.7040 |          0.8779 |       1.2869 |            0.6207 |            3437
2022-06-01 02:56:24 |   394 |     1.000e-04 |     0.7063 |          0.8451 |       1.1497 |            0.6152 |            3437
2022-06-01 02:59:43 |   395 |     1.000e-04 |     0.7155 |          0.8590 |       1.1536 |            0.6281 |            3437
2022-06-01 03:03:01 |   396 |     1.000e-04 |     0.7238 |          0.8501 |       1.1182 |            0.6262 |            3437
2022-06-01 03:06:20 |   397 |     1.000e-04 |     0.7111 |          0.8304 |       1.0590 |            0.6194 |            3437
2022-06-01 03:09:39 |   398 |     1.000e-04 |     0.7110 |          0.8472 |       1.1362 |            0.6197 |            3437
2022-06-01 03:13:00 |   399 |     1.000e-04 |     0.7054 |          0.9006 |       1.3092 |            0.6388 |            3437
2022-06-01 03:16:18 |   400 |     1.000e-04 |     0.7005 |          0.8813 |       1.2930 |            0.6227 |            3437
2022-06-01 03:19:37 |   401 |     1.000e-04 |     0.7139 |          0.9228 |       1.4552 |            0.6322 |            3437
2022-06-01 03:22:55 |   402 |     1.000e-04 |     0.7009 |          0.8823 |       1.2595 |            0.6307 |            3437
2022-06-01 03:26:14 |   403 |     1.000e-04 |     0.7049 |          0.8226 |       1.0889 |            0.6052 |            3437
2022-06-01 03:29:33 |   404 |     1.000e-04 |     0.7055 |          0.8766 |       1.3247 |            0.6117 |            3437
2022-06-01 03:32:51 |   405 |     1.000e-04 |     0.7143 |          0.9087 |       1.3341 |            0.6423 |            3437
2022-06-01 03:36:10 |   406 |     1.000e-04 |     0.6964 |          0.9336 |       1.5963 |            0.6141 |            3437
2022-06-01 03:39:28 |   407 |     1.000e-04 |     0.7018 |          0.9144 |       1.4339 |            0.6276 |            3437
2022-06-01 03:42:47 |   408 |     1.000e-04 |     0.6993 |          0.8872 |       1.2997 |            0.6280 |            3437
2022-06-01 03:46:05 |   409 |     1.000e-04 |     0.6996 |          0.8562 |       1.0996 |            0.6375 |            3437
2022-06-01 03:49:23 |   410 |     1.000e-04 |     0.7076 |          0.8296 |       1.0841 |            0.6139 |            3437
2022-06-01 03:52:42 |   411 |     1.000e-04 |     0.6977 |          0.8603 |       1.2185 |            0.6175 |            3437
2022-06-01 03:56:01 |   412 |     1.000e-04 |     0.7030 |          0.9103 |       1.2712 |            0.6562 |            3437
2022-06-01 03:59:20 |   413 |     1.000e-04 |     0.6994 |          0.8783 |       1.1570 |            0.6479 |            3437
2022-06-01 04:02:38 |   414 |     1.000e-04 |     0.6970 |          0.8279 |       1.0678 |            0.6151 |            3437
2022-06-01 04:05:56 |   415 |     1.000e-04 |     0.6903 |          0.9447 |       1.5999 |            0.6240 |            3437
2022-06-01 04:09:15 |   416 |     1.000e-04 |     0.7075 |          0.8601 |       1.2221 |            0.6154 |            3437
2022-06-01 04:12:33 |   417 |     1.000e-04 |     0.7007 |          0.8879 |       1.2598 |            0.6366 |            3437
2022-06-01 04:15:51 |   418 |     1.000e-04 |     0.7059 |          0.8339 |       1.0710 |            0.6211 |            3437
2022-06-01 04:19:10 |   419 |     1.000e-04 |     0.6947 |          0.8327 |       1.1002 |            0.6125 |            3437
2022-06-01 04:22:28 |   420 |     1.000e-04 |     0.7121 |          0.9603 |       1.7463 |            0.6113 |            3437
2022-06-01 04:25:46 |   421 |     1.000e-04 |     0.6945 |          0.8755 |       1.1752 |            0.6409 |            3437
2022-06-01 04:29:05 |   422 |     1.000e-04 |     0.6950 |          0.8288 |       1.1359 |            0.6021 |            3437
2022-06-01 04:32:24 |   423 |     1.000e-04 |     0.6932 |          0.8943 |       1.3331 |            0.6284 |            3437
2022-06-01 04:35:42 |   424 |     1.000e-04 |     0.6965 |          0.8506 |       1.1305 |            0.6249 |            3437
2022-06-01 04:39:01 |   425 |     1.000e-04 |     0.6889 |          0.9120 |       1.3171 |            0.6493 |            3437
2022-06-01 04:42:19 |   426 |     1.000e-04 |     0.6982 |          0.8664 |       1.1730 |            0.6322 |            3437
2022-06-01 04:45:38 |   427 |     1.000e-04 |     0.6981 |          0.8270 |       1.0321 |            0.6207 |            3437
2022-06-01 04:48:56 |   428 |     1.000e-04 |     0.6954 |          0.9220 |       1.5570 |            0.6102 |            3437
2022-06-01 04:52:15 |   429 |     1.000e-04 |     0.6952 |          0.8996 |       1.3866 |            0.6232 |            3437
2022-06-01 04:55:33 |   430 |     1.000e-04 |     0.6835 |          0.8710 |       1.2431 |            0.6228 |            3437
2022-06-01 04:58:52 |   431 |     1.000e-04 |     0.6947 |          0.9152 |       1.3968 |            0.6370 |            3437
2022-06-01 05:02:11 |   432 |     1.000e-04 |     0.6873 |          0.8248 |       1.0347 |            0.6180 |            3437
2022-06-01 05:05:29 |   433 |     1.000e-04 |     0.6920 |          0.8636 |       1.1888 |            0.6264 |            3437
2022-06-01 05:08:48 |   434 |     1.000e-04 |     0.6907 |          0.8416 |       1.1034 |            0.6207 |            3437
2022-06-01 05:12:06 |   435 |     1.000e-04 |     0.6836 |          0.8685 |       1.1884 |            0.6320 |            3437
2022-06-01 05:15:24 |   436 |     1.000e-04 |     0.6995 |          0.9152 |       1.2492 |            0.6659 |            3437
2022-06-01 05:18:43 |   437 |     1.000e-04 |     0.6913 |          0.8869 |       1.3980 |            0.6071 |            3437
2022-06-01 05:22:01 |   438 |     1.000e-04 |     0.6962 |          0.8998 |       1.2509 |            0.6497 |            3437
2022-06-01 05:25:22 |   439 |     1.000e-04 |     0.6873 |          0.8906 |       1.2054 |            0.6502 |            3437
2022-06-01 05:28:40 |   440 |     1.000e-04 |     0.6901 |          0.8315 |       1.1390 |            0.6040 |            3437
2022-06-01 05:31:58 |   441 |     1.000e-04 |     0.6977 |          0.8146 |       1.0607 |            0.6027 |            3437
2022-06-01 05:35:17 |   442 |     1.000e-04 |     0.6843 |          0.8356 |       1.1296 |            0.6105 |            3437
2022-06-01 05:38:36 |   443 |     1.000e-04 |     0.6835 |          0.8292 |       1.0686 |            0.6158 |            3437
2022-06-01 05:41:54 |   444 |     1.000e-04 |     0.6951 |          0.8409 |       1.1748 |            0.6062 |            3437
2022-06-01 05:45:13 |   445 |     1.000e-04 |     0.6883 |          0.8962 |       1.3536 |            0.6263 |            3437
2022-06-01 05:48:31 |   446 |     1.000e-04 |     0.6852 |          0.8117 |       0.9759 |            0.6177 |            3437
2022-06-01 05:51:49 |   447 |     1.000e-04 |     0.6991 |          0.8797 |       1.2246 |            0.6354 |            3437
2022-06-01 05:55:08 |   448 |     1.000e-04 |     0.6844 |          0.8479 |       1.1360 |            0.6211 |            3437
2022-06-01 05:58:26 |   449 |     1.000e-04 |     0.6850 |          0.9168 |       1.4217 |            0.6322 |            3437
2022-06-01 06:01:44 |   450 |     1.000e-04 |     0.6809 |          0.8899 |       1.3177 |            0.6272 |            3437
2022-06-01 06:05:03 |   451 |     1.000e-04 |     0.6861 |          0.8313 |       1.1130 |            0.6084 |            3437
2022-06-01 06:08:21 |   452 |     1.000e-04 |     0.6892 |          0.8804 |       1.1544 |            0.6505 |            3437
2022-06-01 06:11:39 |   453 |     1.000e-04 |     0.6782 |          0.8603 |       1.1999 |            0.6208 |            3437
2022-06-01 06:14:58 |   454 |     1.000e-04 |     0.6862 |          0.8526 |       1.1583 |            0.6212 |            3437
2022-06-01 06:18:16 |   455 |     1.000e-04 |     0.6845 |          0.8947 |       1.1986 |            0.6553 |            3437
2022-06-01 06:21:35 |   456 |     1.000e-04 |     0.6841 |          0.8271 |       1.1109 |            0.6055 |            3437
2022-06-01 06:24:53 |   457 |     1.000e-04 |     0.6762 |          0.8464 |       1.0937 |            0.6286 |            3437
2022-06-01 06:28:11 |   458 |     1.000e-04 |     0.6798 |          0.9827 |       1.8071 |            0.6212 |            3437
2022-06-01 06:31:31 |   459 |     1.000e-04 |     0.6785 |          0.8555 |       1.1911 |            0.6180 |            3437
2022-06-01 06:34:49 |   460 |     1.000e-04 |     0.6933 |          0.8423 |       1.1584 |            0.6115 |            3437
2022-06-01 06:38:08 |   461 |     1.000e-04 |     0.6802 |          0.8921 |       1.3399 |            0.6240 |            3437
2022-06-01 06:41:26 |   462 |     1.000e-04 |     0.6951 |          0.8922 |       1.3618 |            0.6205 |            3437
2022-06-01 06:44:45 |   463 |     1.000e-04 |     0.6911 |          0.8929 |       1.3909 |            0.6145 |            3437
2022-06-01 06:48:04 |   464 |     1.000e-04 |     0.6820 |          0.8675 |       1.2901 |            0.6104 |            3437
2022-06-01 06:51:23 |   465 |     1.000e-04 |     0.6746 |          0.8604 |       1.2050 |            0.6200 |            3437
2022-06-01 06:54:41 |   466 |     1.000e-04 |     0.6760 |          0.8675 |       1.2074 |            0.6273 |            3437
2022-06-01 06:58:00 |   467 |     1.000e-04 |     0.6778 |          0.8321 |       1.1332 |            0.6059 |            3437
2022-06-01 07:01:18 |   468 |     1.000e-04 |     0.6807 |          0.9679 |       1.6468 |            0.6383 |            3437
2022-06-01 07:04:36 |   469 |     1.000e-04 |     0.6764 |          0.8426 |       1.1677 |            0.6092 |            3437
2022-06-01 07:07:54 |   470 |     1.000e-04 |     0.6918 |          0.8494 |       1.1542 |            0.6192 |            3437
2022-06-01 07:11:13 |   471 |     1.000e-04 |     0.6868 |          0.8327 |       1.1200 |            0.6091 |            3437
